DATE;PRICE-AVG;PRICE-MAX;PRICE-MIN;TEMP;PREC;;;
2019.04.22;29,60;1,53;46,63;15,51;0,39;;;
2019.04.23;23,43;2,29;46,07;16,23;0,03;;;
2019.04.24;35,86;18,34;46,60;19,16;0,15;;;
2019.04.25;37,34;26,26;45,81;20,36;0,01;;;
2019.04.26;40,56;29,43;45,99;20,68;0,25;;;
2019.04.27;33,52;15,10;45,58;21;0,2;;;
2019.04.28;11,34;0,00;45,37;21,85;0,17;;;
2019.04.29;22,77;1,47;45,47;22,51;0,06;;;
2019.04.30;14,02;0,15;45,31;24,38;0,02;;;
2019.05.01;18,13;0,30;45,32;22,54;0,05;;;
2019.05.02;32,11;3,74;45,37;22,25;0,5;;;
2019.05.03;31,27;14,19;44,86;20,74;0,28;;;
2019.05.04;26,04;8,85;44,49;20,06;0,53;;;
2019.05.05;2,86;0,00;25,96;21,63;0,21;;;
2019.05.06;18,49;0,00;45,01;24,74;0,05;;;
2019.05.07;22,78;0,15;44,49;21,49;0,43;;;
2019.05.08;30,43;0,73;42,18;18,63;0,53;;;
2019.05.09;33,40;3,61;42,72;18,78;0,03;;;
2019.05.10;24,25;0,00;43,03;19,18;0,45;;;
2019.05.11;32,08;0,74;44,38;19,74;0,48;;;
2019.05.12;17,90;0,07;43,82;22,3;0,02;;;
2019.05.13;31,45;0,15;44,05;24,5;0;;;
2019.05.14;33,63;0,15;44,36;27,17;0,03;;;
2019.05.15;36,43;0,59;45,50;29,56;0,05;;;
2019.05.16;37,45;0,44;45,59;29,12;0,06;;;
2019.05.17;38,13;0,75;45,99;27,51;0,25;;;
2019.05.18;33,79;0,15;45,97;25,16;0,42;;;
2019.05.19;14,90;0,00;44,68;23,29;0,65;;;
2019.05.20;28,20;0,00;45,84;25,23;0,01;;;
2019.05.21;36,98;0,59;45,26;24,3;0,26;;;
2019.05.22;33,02;0,74;45,52;25,48;0,03;;;
2019.05.23;30,86;0,15;45,20;27,59;0,14;;;
2019.05.24;27,17;0,44;44,18;28,43;1,05;;;
2019.05.25;22,56;0,15;44,72;25,15;0,24;;;
2019.05.26;12,31;0,14;25,45;23,43;0,01;;;
2019.05.27;31,12;0,15;45,38;26,48;0;;;
2019.05.28;36,63;0,74;45,41;28,46;0,01;;;
2019.05.29;38,79;1,48;46,20;29,08;0,01;;;
2019.05.30;42,64;7,45;47,29;29,55;0,01;;;
2019.05.31;41,92;4,57;47,55;29,68;0,11;;;
2019.06.01;34,31;17,41;46,66;28,83;0,09;;;
2019.06.02;30,77;1,53;47,59;30,79;0,33;;;
2019.06.03;22,08;0,61;47,63;29,33;0,06;;;
2019.06.04;9,45;0,00;42,42;28,17;0,06;;;
2019.06.05;8,14;0,00;45,79;27,88;0,05;;;
2019.06.06;11,86;0,00;46,94;27,27;0,07;;;
2019.06.07;29,19;1,54;46,59;26,84;0,03;;;
2019.06.08;32,17;1,52;46,51;28,69;0,07;;;
2019.06.11;45,81;22,90;48,39;28,5;0,42;;;
2019.06.12;46,24;26,31;60,83;26,25;0,35;;;
2019.06.13;40,15;22,88;46,80;26,83;0,22;;;
2019.06.14;38,04;24,21;45,69;28,23;0,51;;;
2019.06.15;33,59;7,08;45,31;29,14;0,2;;;
2019.06.16;22,27;1,51;44,59;31,83;0,32;;;
2019.06.17;33,35;3,76;46,18;28,52;0,3;;;
2019.06.18;37,26;22,74;45,88;27,12;0,39;;;
2019.06.19;40,42;15,31;47,74;27,1;0,51;;;
2019.06.20;41,07;26,21;45,95;27,21;0,39;;;
2019.06.21;40,91;26,34;46,71;27,9;0,44;;;
2019.06.22;38,87;25,20;46,06;29,09;0,14;;;
2019.06.23;28,43;6,84;46,16;30,28;0,03;;;
2019.06.24;43,33;18,23;47,66;30,68;0;;;
2019.06.25;41,91;13,63;46,87;31,99;0,01;;;
2019.06.26;43,42;13,70;48,20;34,35;0,03;;;
2019.06.27;50,06;25,95;76,34;34,55;0,03;;;
2019.06.28;45,46;27,45;48,73;32,9;0,27;;;
2019.06.29;43,36;15,23;46,47;30,39;0,12;;;
2019.06.30;28,99;1,52;46,52;30,32;0,1;;;
2019.07.01;38,43;7,61;46,76;29,36;0;;;
2019.07.02;45,66;27,23;49,64;29,73;0;;;
2019.07.03;48,10;29,74;50,61;29,87;0;;;
2019.07.04;50,29;40,60;52,38;31,81;0,01;;;
2019.07.05;47,71;15,82;50,61;31,16;0,02;;;
2019.07.06;48,53;26,13;50,58;31,55;0,04;;;
2019.07.07;43,34;23,74;51,07;32,41;0,01;;;
2019.07.08;50,20;32,63;52,71;31,4;0,06;;;
2019.07.09;52,06;48,56;59,87;31,96;0,03;;;
2019.07.10;51,70;48,69;54,82;31,98;0,24;;;
2019.07.11;48,71;41,93;49,70;34,19;1,1;;;
2019.07.12;48,91;42,24;50,39;29,68;0,25;;;
2019.07.13;48,67;40,41;50,31;28,29;0,15;;;
2019.07.14;45,75;32,02;49,88;27,55;0,24;;;
2019.07.15;45,70;32,02;49,76;27,25;0,55;;;
2019.07.16;48,03;32,06;50,10;27,35;0,08;;;
2019.07.17;47,81;35,78;50,23;28,56;0,47;;;
2019.07.18;47,56;28,21;49,85;28,81;0,29;;;
2019.07.19;47,68;32,89;49,97;28,22;0,05;;;
2019.07.20;46,09;22,10;49,65;32,43;0,02;;;
2019.07.21;39,41;15,79;50,28;31,58;0,01;;;
2019.07.22;47,31;22,10;50,52;32,28;0,02;;;
2019.07.23;48,42;31,23;51,09;31,34;0,01;;;
2019.07.24;48,36;37,77;50,50;29,42;0,3;;;
2019.07.25;47,61;31,18;50,18;29,57;0,04;;;
2019.07.26;49,58;38,09;52,15;31,02;0;;;
2019.07.27;;42,32;51,68;31,7;0;;;
2019.07.28;;27,95;52,47;30,72;0;;;
2019.07.29;;50,08;53,09;30,44;0,01;;;
2019.07.30;;45,21;52,69;31,54;0,07;;;
2019.07.31;;49,51;53,62;30,27;0;;;
2019.08.01;51,20;42,20;53,56;31,13;0,01;;;
2019.08.02;50,70;46,33;52,24;31,23;0,04;;;
2019.08.03;50,62;48,35;52,23;31,92;0,05;;;
2019.08.04;48,78;43,26;50,50;33,3;0,43;;;
2019.08.05;50,48;48,08;52,22;32,49;0,11;;;
2019.08.06;49,88;40,33;51,83;32,02;0,04;;;
2019.08.07;50,37;48,58;51,88;31,47;0;;;
2019.08.08;51,14;49,26;52,46;31,56;0;;;
2019.08.09;50,97;49,10;52,23;33,23;0;;;
2019.08.10;50,51;43,12;52,76;32,28;0,01;;;
2019.08.11;24,97;0,16;49,42;34,46;0;;;
2019.08.12;32,26;1,63;50,31;35,5;0;;;
2019.08.13;40,98;8,05;50,53;36,73;0;;;
2019.08.14;47,89;39,59;51,10;35,75;0,02;;;
2019.08.15;50,59;48,59;51,81;33,54;0,08;;;
2019.08.16;50,28;48,14;51,69;30,7;0,16;;;
2019.08.17;50,24;48,74;51,27;29,45;1,24;;;
2019.08.18;44,68;24,77;50,80;29,65;0,2;;;
2019.08.19;50,23;45,14;51,37;29,06;0,1;;;
2019.08.20;49,95;48,34;51,03;32,17;0,1;;;
2019.08.21;49,04;47,54;50,20;29,98;0,37;;;
2019.08.22;92,74;89,85;94,95;29,99;0,08;;;
2019.08.23;48,62;46,87;49,63;31,4;0,02;;;
2019.08.24;48,09;39,18;49,47;31,8;0;;;
2019.08.25;47,69;40,74;49,79;33,34;0,01;;;
2019.08.26;48,75;41,34;50,30;31,67;0,01;;;
2019.08.27;48,06;44,13;49,69;31,3;0,01;;;
2019.08.28;48,77;46,57;50,70;30,73;0;;;
2019.08.29;48,44;41,87;50,56;32,67;0,01;;;
2019.08.30;46,32;35,61;48,34;31,36;0,09;;;
2019.08.31;45,80;31,98;48,20;29,99;0;;;
2019.09.01;43,07;31,98;48,14;29,73;0;;;
2019.09.02;47,91;40,14;49,66;29,7;0;;;
2019.09.03;48,70;42,47;50,19;29,85;0,02;;;
2019.09.04;48,88;39,72;50,74;28,53;0,08;;;
2019.09.05;48,93;41,45;50,63;29,39;0,11;;;
2019.09.06;48,56;44,24;49,84;28,25;0,12;;;
2019.09.07;46,48;32,76;49,40;27,96;0,07;;;
2019.09.08;45,04;27,83;49,43;28,47;0,03;;;
2019.09.09;47,36;32,76;50,09;28,22;0,01;;;
2019.09.10;48,18;42,40;49,50;28,04;0,02;;;
2019.09.11;46,95;39,79;49,00;28,33;0,01;;;
2019.09.12;47,94;43,17;49,26;28,37;0,01;;;
2019.09.13;49,01;45,61;50,19;28,07;0,26;;;
2019.09.14;47,18;41,34;49,09;28,75;0,17;;;
2019.09.15;38,89;7,95;49,11;29,23;0,43;;;
2019.09.16;46,47;32,75;50,37;27,78;0,05;;;
2019.09.17;49,14;44,59;51,21;26,48;0,03;;;
2019.09.18;49,46;47,25;51,00;27,54;0;;;
2019.09.19;48,72;45,02;50,18;28,33;0;;;
2019.09.20;48,52;47,28;49,90;26,52;0,92;;;
2019.09.21;47,02;42,94;49,07;27,61;0,07;;;
2019.09.22;38,65;7,15;49,76;25,09;0;;;
2019.09.23;49,18;47,80;50,79;24,52;0;;;
2019.09.24;49,38;46,94;50,80;25,03;0,42;;;
2019.09.25;49,31;44,57;51,28;25,13;0,5;;;
2019.09.26;50,21;47,92;51,87;25,68;0,02;;;
2019.09.27;50,01;43,91;52,07;26,48;0,19;;;
2019.09.28;48,92;42,84;51,01;26,56;0,18;;;
2019.09.29;43,05;24,24;50,47;26,96;0;;;
2019.09.30;50,24;45,05;52,35;26,31;0;;;
2019.10.01;50,37;48,28;51,96;26,37;0;;;
2019.10.02;49,28;34,69;52,03;26,82;0,01;;;
2019.10.03;48,11;36,76;50,79;26,35;0,06;;;
2019.10.04;47,42;34,43;50,22;26;0,28;;;
2019.10.05;47,10;36,14;50,44;25,85;0,54;;;
2019.10.06;41,51;27,20;50,11;25,08;1,4;;;
2019.10.07;45,78;24,00;50,44;24,57;0,28;;;
2019.10.08;46,49;31,54;49,50;25,76;0,93;;;
2019.10.09;45,57;23,40;49,26;26,27;0,01;;;
2019.10.10;47,67;43,43;50,71;25,42;0;;;
2019.10.11;46,34;41,85;48,26;26,44;0,04;;;
2019.10.12;43,93;30,75;47,88;27,73;0,02;;;
2019.10.13;28,23;1,55;47,90;27,32;0;;;
2019.10.14;42,14;15,45;49,48;29,66;0;;;
2019.10.15;46,36;30,57;50,43;30,58;0,05;;;
2019.10.16;48,02;38,65;51,25;28,35;0,21;;;
2019.10.17;48,50;39,95;51,22;26,64;0,09;;;
2019.10.18;48,16;42,35;50,82;24,55;0,07;;;
2019.10.19;48,60;41,74;51,21;24,59;0,1;;;
2019.10.20;41,18;22,83;50,11;24,22;0,11;;;
2019.10.21;43,48;26,07;50,21;23,25;0,22;;;
2019.10.22;43,49;26,13;51,20;23,27;0,17;;;
2019.10.23;43,97;26,19;51,62;23,63;0,04;;;
2019.10.24;45,67;26,43;52,08;24,79;0,1;;;
2019.10.25;47,18;27,24;51,76;24,27;0,04;;;
2019.10.26;48,10;42,02;52,32;23,59;0,08;;;
2019.10.27;37,71;15,62;51,45;22,83;0,19;;;
2019.10.28;48,56;31,25;52,15;20,18;0,52;;;
2019.10.29;47,72;39,38;51,98;19,9;0,8;;;
2019.10.30;49,64;39,31;53,15;20,32;0,08;;;
2019.10.31;48,68;32,81;52,82;20,52;0,23;;;
2019.11.01;47,35;37,67;50,91;20,12;0,56;;;
2019.11.02;45,14;31,37;51,85;19,15;0,22;;;
2019.11.03;37,59;10,82;50,83;18,7;0;;;
2019.11.04;42,12;15,69;51,87;19,46;0,39;;;
2019.11.05;44,37;26,46;53,24;21,34;0,4;;;
2019.11.06;44,36;31,19;52,66;21,47;0;;;
2019.11.07;46,11;31,19;52,98;21,75;0;;;
2019.11.08;46,52;31,28;52,38;22,38;0,03;;;
2019.11.09;49,05;42,79;53,22;22,15;0,01;;;
2019.11.10;42,09;26,45;51,71;22,53;0,04;;;
2019.11.11;50,49;37,79;62,53;22,7;0,03;;;
2019.11.12;48,71;40,08;52,73;20,71;0;;;
2019.11.13;49,19;42,74;52,84;21,29;0,04;;;
2019.11.14;47,31;31,43;52,81;22,88;0,68;;;
2019.11.15;46,74;31,57;52,43;22,1;0,84;;;
2019.11.16;49,24;42,84;52,11;20,46;0;;;
2019.11.17;38,73;7,88;52,60;18,61;0;;;
2019.11.18;48,84;33,33;52,81;17,78;0,01;;;
2019.11.19;49,04;35,92;52,25;16,44;0;;;
2019.11.20;46,95;31,59;53,07;16;0;;;
2019.11.21;49,69;39,68;53,33;16,12;0,02;;;
2019.11.22;49,82;43,07;52,37;16,53;0,49;;;
2019.11.23;47,76;31,69;52,30;16,41;0,72;;;
2019.11.24;47,07;31,53;52,84;17,26;0,05;;;
2019.11.25;47,31;31,53;52,51;16,83;1,13;;;
2019.11.26;49,99;31,65;53,49;18,43;2,2;;;
2019.11.27;50,88;40,38;56,80;15,49;0,68;;;
2019.11.28;49,51;42,40;51,90;15,33;0,27;;;
2019.11.29;47,19;27,25;52,78;16,83;0,61;;;
2019.11.30;49,60;43,00;52,55;17;0,74;;;
2019.12.01;45,16;7,91;51,37;16,97;0,93;;;
2019.12.02;45,27;15,82;53,48;14,65;0,54;;;
2019.12.03;48,82;39,41;52,81;13,35;0,26;;;
2019.12.04;47,47;29,13;52,17;14,39;0,57;;;
2019.12.05;46,55;31,44;50,71;14,45;0,91;;;
2019.12.06;48,97;31,33;52,94;12,95;0,64;;;
2019.12.07;48,81;39,13;52,02;12,96;0,07;;;
2019.12.08;47,95;31,30;52,43;13,27;0,16;;;
2019.12.09;48,05;31,30;52,43;13,44;0,4;;;
2019.12.10;49,96;44,28;52,59;13,88;0,77;;;
2019.12.11;47,77;31,11;52,10;14,83;4,3;;;
2019.12.12;49,39;39,56;52,53;13,39;1,67;;;
2019.12.13;47,97;31,06;52,03;13,06;0,85;;;
2019.12.14;43,25;26,22;48,89;13,93;1,54;;;
2019.12.15;40,66;17,98;49,67;13,8;0,3;;;
2019.12.16;44,70;15,42;51,68;14,19;0,01;;;
2019.12.17;47,43;30,68;51,39;13,49;0;;;
2019.12.18;48,16;40,99;51,05;14,01;0;;;
2019.12.19;48,16;42,37;50,96;13,66;0;;;
2019.12.20;47,10;40,74;49,68;13,68;0,01;;;
2019.12.21;43,76;30,41;48,04;14,7;0,13;;;
2019.12.22;33,05;19,50;48,07;17;0,24;;;
2019.12.23;38,72;6,84;49,41;16,55;1,58;;;
2019.12.24;46,45;30,38;50,62;13,45;4,05;;;
2019.12.25;43,56;26,21;49,16;12,62;1,29;;;
2019.12.26;42,80;26,06;49,49;12,22;1,08;;;
2019.12.27;42,15;23,33;50,13;12,25;0,41;;;
2019.12.28;44,71;30,08;49,75;11,1;0,39;;;
2019.12.29;35,62;18,32;47,33;11,29;0,76;;;
2019.12.30;37,66;6,77;49,46;12;2,99;;;
2019.12.31;41,33;16,73;50,33;11,59;0,46;;;
2020.01.01;42,50;26,93;47,31;12,59;0,45;;;
2020.01.02;44,89;26,93;49,60;11,06;0,72;;;
2020.01.03;46,66;27,74;51,43;10,77;1,12;;;
2020.01.04;49,15;39,14;51,81;10,53;0,49;;;
2020.01.05;44,87;27,03;49,52;10,89;0,42;;;
2020.01.06;44,26;26,15;50,83;11,96;2,73;;;
2020.01.07;45,47;26,61;50,55;11,57;4,17;;;
2020.01.08;47,96;37,21;51,52;10,93;0,64;;;
2020.01.09;48,01;34,07;51,99;11,2;0,07;;;
2020.01.10;50,24;39,80;53,27;10,55;0,02;;;
2020.01.11;49,39;42,94;51,88;9,65;0;;;
2020.01.12;47,60;38,87;50,71;11,25;0,15;;;
2020.01.13;48,40;36,57;52,85;12,2;0,01;;;
2020.01.14;50,02;38,33;52,90;11,32;0,03;;;
2020.01.15;49,69;42,78;51,95;12,13;0;;;
2020.01.16;48,31;37,36;51,22;11,83;0,12;;;
2020.01.17;47,45;34,42;51,24;11,37;0,25;;;
2020.01.18;48,08;42,23;50,81;10,85;0,08;;;
2020.01.19;45,49;27,86;51,46;10,61;0,26;;;
2020.01.20;48,28;34,99;52,05;9,64;0,59;;;
2020.01.21;48,53;37,19;51,95;10,8;0,19;;;
2020.01.22;49,14;37,91;52,32;10,07;0;;;
2020.01.23;48,94;42,01;51,54;9,9;0,49;;;
2020.01.24;48,88;31,93;52,37;8,94;0,19;;;
2020.01.25;48,92;41,94;51,42;8,77;0;;;
2020.01.26;46,95;30,51;51,57;10,3;0,01;;;
2020.01.27;48,93;37,76;51,60;11,25;0,45;;;
2020.01.28;48,92;35,92;51,97;12,1;0,41;;;
2020.01.29;48,70;39,86;51,68;13,02;0,37;;;
2020.01.30;49,27;38,14;52,59;13,03;1,08;;;
2020.01.31;48,03;37,74;51,16;11,54;1,34;;;
2020.02.01;46,74;37,81;50,47;11,93;0,14;;;
2020.02.02;43,52;30,25;50,17;12,56;0,03;;;
2020.02.03;47,31;37,81;50,67;14,78;0,33;;;
2020.02.04;47,56;34,94;51,19;13,96;0,4;;;
2020.02.05;45,58;36,05;49,79;16,88;0,96;;;
2020.02.06;47,39;30,32;53,05;15,78;1,7;;;
2020.02.07;46,38;30,36;52,42;12,69;0,81;;;
2020.02.08;44,73;27,40;51,55;8,42;0,55;;;
2020.02.09;44,45;30,45;52,12;5,05;0,24;;;
2020.02.10;47,44;30,45;52,00;6,19;0,06;;;
2020.02.11;46,42;30,35;51,08;12,23;0,31;;;
2020.02.12;48,66;30,41;55,63;12,7;0,74;;;
2020.02.13;48,39;30,34;52,53;12,99;0,57;;;
2020.02.14;47,73;36,45;50,99;11,43;0,27;;;
2020.02.15;46,52;38,03;50,66;10,86;0,66;;;
2020.02.16;30,93;6,53;50,96;12,84;0,19;;;
2020.02.17;42,81;25,79;50,97;13,05;0,11;;;
2020.02.18;48,28;32,37;51,62;12,98;0,02;;;
2020.02.19;49,24;41,44;52,50;14,83;0,33;;;
2020.02.20;48,46;39,44;51,79;13,68;0,45;;;
2020.02.21;46,67;30,39;50,91;13,1;1,67;;;
2020.02.22;45,52;33,37;49,73;12,46;0,99;;;
2020.02.23;38,72;27,97;51,92;12,6;0,48;;;
2020.02.24;45,96;33,27;52,03;14,64;0,18;;;
2020.02.25;46,14;33,03;51,54;14,33;0,05;;;
2020.02.26;41,78;27,74;50,43;14,88;0,01;;;
2020.02.27;38,48;19,35;48,93;17,33;0,68;;;
2020.02.28;44,27;31,83;49,79;15,69;0,24;;;
2020.02.29;43,10;29,26;48,49;14,03;1,17;;;
2020.03.01;36,97;24,87;50,28;13,65;0,49;;;
2020.03.02;40,42;28,72;50,59;13,6;0;;;
2020.03.03;40,20;26,93;48,90;15,72;0;;;
2020.03.04;41,64;29,14;48,80;16,95;0,16;;;
2020.03.05;40,84;29,48;49,25;18,72;0,99;;;
2020.03.06;42,19;29,39;49,19;17,48;0,27;;;
2020.03.07;32,40;11,86;48,52;16,7;0,01;;;
2020.03.08;18,85;0,22;46,75;18,75;0;;;
2020.03.09;37,62;24,20;47,89;18,78;0,47;;;
2020.03.10;35,14;15,31;48,57;19,68;0,67;;;
2020.03.11;44,54;31,48;49,21;16,83;0,07;;;
2020.03.12;36,32;26,04;47,44;21,45;0,07;;;
2020.03.13;32,63;12,74;47,08;19,82;1,12;;;
2020.03.14;38,19;23,38;47,62;18,81;0,2;;;
2020.03.15;19,34;4,24;42,95;17,62;0,35;;;
2020.03.16;30,18;2,50;45,96;17,14;0,98;;;
2020.03.17;33,53;10,48;45,28;14,01;1,18;;;
2020.03.18;39,98;22,04;46,23;12,24;1,82;;;
2020.03.19;38,61;23,97;46,49;10,67;0,51;;;
2020.03.20;43,23;28,32;47,11;11,99;0,43;;;
2020.03.21;41,99;28,65;48,80;12,98;0,02;;;
2020.03.22;22,15;0,72;46,28;13,61;0,01;;;
2020.03.23;39,03;14,33;47,61;14,68;0,19;;;
2020.03.24;37,55;26,68;46,15;17,77;0,16;;;
2020.03.25;26,72;0,63;45,90;17,19;0,27;;;
2020.03.26;32,05;9,33;46,51;18;0,21;;;
2020.03.27;33,05;14,20;45,92;18,21;0,82;;;
2020.03.28;36,06;14,10;46,26;15,77;0,59;;;
2020.03.29;29,20;1,41;46,45;15,11;0,61;;;
2020.03.30;38,05;26,78;47,24;15,06;0,2;;;
2020.03.31;28,45;9,64;44,80;16,81;0,26;;;
2020.04.01;18,53;0,14;44,91;16,66;1,02;;;
2020.04.02;25,12;2,74;44,22;16,52;0,82;;;
2020.04.03;36,16;22,71;45,90;16,4;0,83;;;
2020.04.04;26,45;6,92;44,30;16,95;0,71;;;
2020.04.05;6,98;0,00;38,34;20,7;0,62;;;
2020.04.06;19,99;0,14;42,63;18,38;0,27;;;
2020.04.07;12,15;0,25;34,05;17,64;0,26;;;
2020.04.08;10,12;0,14;37,68;17,38;0,45;;;
2020.04.09;24,60;3,39;43,51;16,24;0,37;;;
2020.04.10;22,24;4,78;43,96;15,72;0,44;;;
2020.04.11;16,13;0,68;43,77;17,83;0,12;;;
2020.04.12;3,62;0,00;27,99;17,25;0;;;
2020.04.13;26,97;5,66;45,27;17,65;0;;;
2020.04.14;29,26;6,22;44,15;18,88;0,01;;;
2020.04.15;28,20;19,86;40,28;18,26;0,45;;;
2020.04.16;24,73;1,87;43,61;19,06;0,02;;;
2020.04.17;29,69;21,79;43,76;20,7;0;;;
2020.04.18;26,22;1,91;44,00;21,13;0;;;
2020.04.19;23,61;0,40;43,40;20,73;0,12;;;
2020.04.20;29,73;21,86;43,41;20,8;0,16;;;
2020.04.21;27,66;12,76;42,84;20,96;0,17;;;
2020.04.22;19,47;1,32;39,40;19,48;0,22;;;
2020.04.23;8,23;0,00;39,34;19,37;0,2;;;
2020.04.24;27,19;1,88;43,61;18,3;0,74;;;
2020.04.25;34,10;13,27;43,64;17,48;1,3;;;
2020.04.26;21,74;0,13;43,00;17,68;0,09;;;
2020.04.27;37,62;27,20;43,67;19,3;0,02;;;
2020.04.28;39,59;27,71;43,72;19,45;0;;;
2020.04.29;37,60;26,54;42,78;20,4;0;;;
2020.04.30;36,52;26,66;42,63;20,17;0,46;;;
2020.05.02;21,21;0,66;42,37;19,9;0,26;;;
2020.05.03;18,59;0,39;41,46;18,75;0,61;;;
2020.05.04;24,96;0,40;40,71;18,56;1,12;;;
2020.05.05;33,27;19,50;41,62;19,54;0,3;;;
2020.05.06;25,88;5,00;41,70;20,09;0,63;;;
2020.05.07;24,79;6,48;41,51;20,43;0,73;;;
2020.05.08;21,44;3,41;38,57;19,83;0,23;;;
2020.05.09;13,10;0,00;37,54;21,55;0,21;;;
2020.05.10;21,62;0,00;41,84;21,4;0;;;
2020.05.11;21,04;1,55;40,77;22,03;0;;;
2020.05.12;24,37;2,61;42,67;24,19;0;;;
2020.05.13;33,95;19,74;43,10;24,28;0;;;
2020.05.14;38,75;29,00;42,94;25,76;0;;;
2020.05.15;35,99;26,24;44,36;29,29;0;;;
2020.05.16;34,08;12,05;44,35;30,63;0;;;
2020.05.17;28,75;0,67;44,60;32,07;0;;;
2020.05.18;38,95;20,08;44,19;31,93;0;;;
2020.05.19;35,05;13,46;44,57;31,37;0;;;
2020.05.20;40,74;26,05;45,19;30,66;0;;;
2020.05.21;39,01;30,68;43,59;29,68;0,09;;;
2020.05.22;31,71;12,39;43,36;26,41;1,02;;;
2020.05.23;17,22;0,13;43,30;23,33;0,27;;;
2020.05.24;3,35;0,00;33,68;20,9;0,26;;;
2020.05.25;14,09;0,01;43,65;23,22;0,31;;;
2020.05.26;8,97;0,00;40,35;23,13;0,35;;;
2020.05.27;33,60;9,33;43,95;25,13;1,01;;;
2020.05.28;30,11;14,76;43,12;25,25;0,52;;;
2020.05.29;34,30;26,57;43,21;21,88;0,44;;;
2020.05.30;29,85;19,71;42,79;21,3;0,14;;;
2020.05.31;24,26;3,29;42,23;22,03;0,04;;;
2020.06.01;36,28;26,94;42,35;23,82;0,95;;;
2020.06.02;39,10;26,93;43,37;23,75;0,26;;;
2020.06.03;39,24;30,16;42,80;22,35;0,38;;;
2020.06.04;40,53;28,99;43,48;22,05;0,08;;;
2020.06.05;37,01;27,55;43,03;25,68;0;;;
2020.06.06;35,26;25,86;42,13;28,15;0;;;
2020.06.07;32,75;13,03;42,90;31,1;0;;;
2020.06.08;38,64;27,36;42,82;31,29;0,03;;;
2020.06.09;40,71;27,42;43,69;30,39;0;;;
2020.06.10;40,23;27,32;43,29;32,34;0,06;;;
2020.06.11;39,84;26,67;42,20;25,75;0,2;;;
2020.06.12;37,80;25,84;41,84;25,35;0,46;;;
2020.06.13;37,35;25,90;42,00;24,46;0,68;;;
2020.06.14;32,94;19,42;42,53;26,6;0,22;;;
2020.06.15;37,07;26,92;42,30;27,81;0,59;;;
2020.06.16;39,44;26,95;42,38;30,43;0,02;;;
2020.06.17;40,01;28,92;42,50;28,92;0,08;;;
2020.06.18;40,41;31,03;42,38;28,69;0,73;;;
2020.06.19;38,12;29,66;42,15;27,66;0,64;;;
2020.06.20;36,78;19,51;42,28;28,09;2,64;;;
2020.06.21;32,29;19,51;42,30;26,6;0,06;;;
2020.06.22;38,75;26,01;42,58;28,05;0,1;;;
2020.06.23;41,07;29,72;42,94;26,93;2,27;;;
2020.06.24;39,29;29,32;42,14;27,83;0,17;;;
2020.06.25;39,02;25,87;42,10;32,02;0;;;
2020.06.26;37,62;26,70;42,30;32,25;0;;;
2020.06.27;36,92;26,02;42,13;29,84;0;;;
2020.06.28;32,39;16,80;42,70;32,96;0;;;
2020.06.29;40,13;26,02;43,14;32,37;0;;;
2020.06.30;40,66;27,17;42,47;31,02;0;;;
2020.07.01;41,71;27,37;43,30;31,5;0;;;
2020.07.02;38,85;25,96;41,87;31,75;0;;;
2020.07.03;40,92;37,87;42,74;33,39;0;;;
2020.07.04;39,76;30,93;40,83;34,28;0;;;
2020.07.05;33,46;22,64;39,82;34,56;0;;;
2020.07.06;37,71;21,39;42,47;33,76;0;;;
2020.07.07;39,48;28,60;45,02;34,02;0,04;;;
2020.07.08;39,22;25,80;41,46;32,1;0,58;;;
2020.07.09;37,20;25,49;40,93;32,98;0;;;
2020.07.10;36,20;25,60;39,36;34,15;0;;;
2020.07.11;35,30;24,74;39,50;32,85;0;;;
2020.07.12;33,73;25,41;39,57;33,33;0;;;
2020.07.13;37,32;18,09;40,12;31,66;0,28;;;
2020.07.14;36,08;24,91;39,81;31,75;0,05;;;
2020.07.15;37,45;25,23;40,42;34,29;0;;;
2020.07.16;39,00;28,24;41,63;33,34;0,05;;;
2020.07.17;38,72;25,35;40,87;31,78;0,16;;;
2020.07.18;37,78;24,82;40,35;30,34;0;;;
2020.07.19;37,22;24,91;40,81;33,14;0;;;
2020.07.20;39,95;31,88;42,72;33,52;0,01;;;
2020.07.21;37,89;25,20;40,22;31,94;0;;;
2020.07.22;38,73;25,72;41,11;35,03;0;;;
2020.07.23;38,33;27,96;40,98;34,35;0;;;
2020.07.24;39,75;30,87;44,17;34,83;0;;;
2020.07.25;36,71;24,31;39,34;32,24;0;;;
2020.07.26;36,47;25,13;40,08;32,7;0;;;
2020.07.27;39,73;28,77;44,03;34,4;0;;;
2020.07.28;38,50;28,92;40,29;37,45;0;;;
2020.07.29;38,68;28,66;43,06;35;0;;;
2020.07.30;35,28;25,79;38,16;35,24;0;;;
2020.07.31;34,10;23,92;39,76;33,92;0;;;
2020.08.01;36,14;28,28;38,91;35,78;0,01;;;
2020.08.02;32,87;23,88;37,76;35,78;;;;
2020.08.03;34,56;23,06;38,74;33,45;0;;;
2020.08.04;37,75;24,02;45,20;31,47;0,01;;;
2020.08.05;36,58;24,15;39,11;33,88;0;;;
2020.08.06;37,79;27,09;41,88;34,94;0;;;
2020.08.07;37,13;31,45;40,77;33,84;0;;;
2020.08.08;36,16;32,74;36,89;33,94;0,02;;;
2020.08.09;33,87;22,81;36,08;29,69;0,24;;;
